Action,Bytes,Item ,# Of Purchases,Response,Pct_Purchase,# Of Views,Brand,Clickhere,Category,ClientIP,ItemID,Msg,Number of Records,ProductID,Rbytes,Rstat,ServerIp,SessionID,TimeStamp,URL
view,142,Cameras,0,Successfull,0,1,Apple,Click Here,,183.60.133.18,est-21,,1,wc-sh-a01,3970,200,-,sd10sl3ff6adff18031,,http://www.buttercupgames.com/product.screen
view,817,Cameras,0,Successfull,0,1,Apple,Click Here,,188.138.40.166,est-21,,1,wc-sh-a01,3634,200,-,sd6sl9ff3adff48652,,http://www.buttercupgames.com/product.screen
view,620,Cameras,0,Successfull,0,1,Apple,Click Here,,27.96.128.0,est-21,,1,wc-sh-a01,1051,200,-,sd2sl8ff8adff29667,,http://www.buttercupgames.com/product.screen
view,259,Cameras,0,Successfull,0,1,Apple,Click Here,,87.194.216.51,est-21,,1,wc-sh-a01,3953,200,-,sd9sl4ff10adff50456,,http://www.buttercupgames.com/product.screen
view,513,Cameras,0,Successfull,0,1,Samsung,Click Here,,217.23.14.61,est-21,,1,wc-sh-a02,3981,200,-,sd1sl6ff6adff50201,,http://www.buttercupgames.com/product.screen
view,166,Cameras,0,Successfull,0,1,Samsung,Click Here,,69.175.97.11,est-21,,1,wc-sh-a02,2670,200,-,sd8sl5ff5adff5091,,http://www.buttercupgames.com/product.screen
view,686,Cameras,0,Successfull,0,1,Micromax,Click Here,,178.19.3.199,est-21,,1,wc-sh-g04,720,200,-,sd8sl9ff3adff26545,,http://www.buttercupgames.com/product.screen
view,202,Cameras,0,Successfull,0,1,Micromax,Click Here,,60.220.218.88,est-21,,1,wc-sh-g04,2235,200,-,sd8sl10ff5adff50273,,http://www.buttercupgames.com/product.screen
view,798,Cameras,0,Successfull,0,1,Micromax,Click Here,,87.194.216.51,est-21,,1,wc-sh-g04,200,200,-,sd5sl7ff2adff25424,,http://www.buttercupgames.com/product.screen
view,236,Cameras,0,Successfull,0,1,Sony,Click Here,,188.143.232.202,est-21,,1,wc-sh-t02,2691,200,-,sd6sl1ff10adff50624,,http://www.buttercupgames.com/product.screen
view,529,Cameras,0,Successfull,0,1,Sony,Click Here,,74.125.19.106,est-21,,1,wc-sh-t02,3500,200,-,sd9sl3ff9adff25276,,http://www.buttercupgames.com/product.screen
view,958,Video Players,0,Successfull,0,1,Philips,Click Here,,141.146.8.66,est-26,,1,bs-ag-g09,1944,200,-,sd4sl4ff3adff51382,,http://www.buttercupgames.com/product.screen
view,782,Video Players,0,Successfull,0,1,Philips,Click Here,,200.6.134.23,est-26,,1,bs-ag-g09,1111,200,-,sd6sl1ff9adff25620,,http://www.buttercupgames.com/product.screen
view,693,Video Players,0,Successfull,0,1,Philips,Click Here,,74.82.57.172,est-26,,1,bs-ag-g09,1325,200,-,sd10sl1ff5adff7960,,http://www.buttercupgames.com/product.screen
view,513,Video Players,0,Successfull,0,1,Intex,Click Here,,121.9.245.177,est-26,,1,db-sg-g01,3786,200,-,sd7sl4ff5adff43826,,http://www.buttercupgames.com/product.screen
view,540,Video Players,0,Successfull,0,1,Intex,Click Here,,128.241.220.82,est-26,,1,db-sg-g01,286,200,-,sd6sl7ff9adff19690,,http://www.buttercupgames.com/product.screen
view,587,Video Players,0,Successfull,0,1,Intex,Click Here,,141.146.8.66,est-26,,1,db-sg-g01,2557,200,-,sd2sl6ff4adff16587,,http://www.buttercupgames.com/product.screen
view,213,Video Players,0,Successfull,0,1,Intex,Click Here,,178.162.239.192,est-26,,1,db-sg-g01,657,200,-,sd4sl2ff4adff43131,,http://www.buttercupgames.com/product.screen
view,383,Video Players,0,Successfull,0,1,Intex,Click Here,,188.143.232.202,est-26,,1,db-sg-g01,591,200,-,sd9sl9ff5adff26174,,http://www.buttercupgames.com/product.screen
view,105,Video Players,0,Successfull,0,1,Intex,Click Here,,192.188.106.240,est-26,,1,db-sg-g01,1000,200,-,sd1sl8ff10adff10001,,http://www.buttercupgames.com/product.screen
view,688,Video Players,0,Successfull,0,1,Intex,Click Here,,194.215.205.19,est-26,,1,db-sg-g01,751,200,-,sd0sl3ff6adff31658,,http://www.buttercupgames.com/product.screen
view,384,Video Players,0,Successfull,0,1,Intex,Click Here,,2.229.4.58,est-26,,1,db-sg-g01,1067,200,-,sd2sl3ff10adff44492,,http://www.buttercupgames.com/product.screen
view,410,Video Players,0,Successfull,0,1,Intex,Click Here,,60.220.218.88,est-26,,1,db-sg-g01,492,200,-,sd2sl2ff9adff51958,,http://www.buttercupgames.com/product.screen
view,697,Video Players,0,Successfull,0,1,Intex,Click Here,,66.69.195.226,est-26,,1,db-sg-g01,3807,200,-,sd3sl9ff3adff22028,,http://www.buttercupgames.com/product.screen
view,914,Video Players,0,Successfull,0,1,Intex,Click Here,,88.12.32.208,est-26,,1,db-sg-g01,2031,200,-,sd1sl10ff1adff10457,,http://www.buttercupgames.com/product.screen
view,457,Video Players,0,Successfull,0,1,Karbon,Click Here,,195.2.240.99,est-26,,1,dc-sg-g02,3957,200,-,sd6sl7ff6adff19972,,http://www.buttercupgames.com/product.screen
view,434,Video Players,0,Successfull,0,1,Karbon,Click Here,,202.179.8.245,est-26,,1,dc-sg-g02,319,200,-,sd4sl3ff2adff10832,,http://www.buttercupgames.com/product.screen
view,562,Video Players,0,Successfull,0,1,Karbon,Click Here,,220.225.12.171,est-26,,1,dc-sg-g02,1108,200,-,sd1sl1ff1adff42976,,http://www.buttercupgames.com/product.screen
view,109,Video Players,0,Successfull,0,1,Karbon,Click Here,,222.169.224.226,est-26,,1,dc-sg-g02,1723,200,-,sd3sl1ff6adff27945,,http://www.buttercupgames.com/product.screen
view,354,Video Players,0,Successfull,0,1,Karbon,Click Here,,27.96.191.11,est-26,,1,dc-sg-g02,3029,200,-,sd1sl2ff6adff12077,,http://www.buttercupgames.com/product.screen
view,332,Video Players,0,Successfull,0,1,Lenovo,Click Here,,110.159.208.78,est-26,,1,fs-sg-g03,3349,200,-,sd4sl7ff9adff28487,,http://www.buttercupgames.com/product.screen
view,751,Video Players,0,Successfull,0,1,Lenovo,Click Here,,209.114.36.109,est-26,,1,fs-sg-g03,2022,200,-,sd1sl1ff10adff14555,,http://www.buttercupgames.com/product.screen
view,218,Video Players,0,Successfull,0,1,Lenovo,Click Here,,27.35.11.11,est-26,,1,fs-sg-g03,3397,200,-,sd9sl9ff2adff38097,,http://www.buttercupgames.com/product.screen
view,610,Video Players,0,Successfull,0,1,Acer,Click Here,,69.72.161.186,est-26,,1,mb-ag-g07,229,200,-,sd8sl2ff8adff6854,,http://www.buttercupgames.com/product.screen
view,252,Video Players,0,Successfull,0,1,Acer,Click Here,,92.46.53.223,est-26,,1,mb-ag-g07,2042,200,-,sd1sl8ff4adff29458,,http://www.buttercupgames.com/product.screen
view,245,Video Players,0,Successfull,0,1,Acer,Click Here,,99.61.68.230,est-26,,1,mb-ag-g07,1131,200,-,sd0sl8ff3adff13685,,http://www.buttercupgames.com/product.screen
view,656,Video Players,0,Successfull,0,1,Nokia,Click Here,,109.169.32.135,est-26,,1,mb-ag-t01,3447,200,-,sd3sl7ff3adff42395,,http://www.buttercupgames.com/product.screen
view,430,Video Players,0,Successfull,0,1,Nokia,Click Here,,192.188.106.240,est-26,,1,mb-ag-t01,2065,200,-,sd1sl8ff10adff10001,,http://www.buttercupgames.com/product.screen
view,810,Video Players,0,Successfull,0,1,Nokia,Click Here,,203.223.0.20,est-26,,1,mb-ag-t01,2910,200,-,sd7sl10ff7adff31903,,http://www.buttercupgames.com/product.screen
view,856,Video Players,0,Successfull,0,1,Dell,Click Here,,183.60.133.18,est-26,,1,pz-sg-g05,2700,200,-,sd4sl6ff8adff47804,,http://www.buttercupgames.com/product.screen
view,700,Video Players,0,Successfull,0,1,Dell,Click Here,,217.197.192.20,est-26,,1,pz-sg-g05,1239,200,-,sd9sl3ff4adff21451,,http://www.buttercupgames.com/product.screen
view,205,Video Players,0,Successfull,0,1,Apple,Click Here,,128.241.220.82,est-26,,1,wc-sh-a01,3762,200,-,sd9sl8ff7adff5705,,http://www.buttercupgames.com/product.screen
view,362,Video Players,0,Successfull,0,1,Apple,Click Here,,201.28.109.162,est-26,,1,wc-sh-a01,1770,200,-,sd4sl1ff6adff50896,,http://www.buttercupgames.com/product.screen
view,482,Video Players,0,Successfull,0,1,Apple,Click Here,,211.25.254.234,est-26,,1,wc-sh-a01,2988,200,-,sd4sl5ff4adff39919,,http://www.buttercupgames.com/product.screen
view,944,Video Players,0,Successfull,0,1,Apple,Click Here,,95.163.78.227,est-26,,1,wc-sh-a01,1365,200,-,sd1sl4ff10adff32845,,http://www.buttercupgames.com/product.screen
view,959,Video Players,0,Successfull,0,1,Micromax,Click Here,,148.107.2.20,est-26,,1,wc-sh-g04,2113,200,-,sd7sl3ff1adff7109,,http://www.buttercupgames.com/product.screen
view,315,Video Players,0,Successfull,0,1,Micromax,Click Here,,182.236.164.11,est-26,,1,wc-sh-g04,3539,200,-,sd1sl5ff7adff44110,,http://www.buttercupgames.com/product.screen
view,659,Video Players,0,Successfull,0,1,Micromax,Click Here,,196.28.38.71,est-26,,1,wc-sh-g04,1972,200,-,sd5sl10ff9adff9061,,http://www.buttercupgames.com/product.screen
view,860,Video Players,0,Successfull,0,1,Micromax,Click Here,,61.164.73.20,est-26,,1,wc-sh-g04,2043,200,-,sd5sl5ff10adff6646,,http://www.buttercupgames.com/product.screen
view,785,Video Players,0,Successfull,0,1,Micromax,Click Here,,86.212.199.60,est-26,,1,wc-sh-g04,518,200,-,sd9sl2ff5adff52541,,http://www.buttercupgames.com/product.screen
view,188,Video Players,0,Successfull,0,1,Micromax,Click Here,,94.229.0.21,est-26,,1,wc-sh-g04,3922,200,-,sd0sl8ff4adff6172,,http://www.buttercupgames.com/product.screen
view,676,Video Players,0,Successfull,0,1,Sony,Click Here,,202.91.242.117,est-26,,1,wc-sh-t02,1395,200,-,sd10sl4ff9adff31904,,http://www.buttercupgames.com/product.screen
view,339,Video Players,0,Successfull,0,1,Sony,Click Here,,211.166.11.101,est-26,,1,wc-sh-t02,1400,200,-,sd2sl8ff7adff35229,,http://www.buttercupgames.com/product.screen
view,947,Video Players,0,Successfull,0,1,Sony,Click Here,,27.1.11.11,est-26,,1,wc-sh-t02,403,200,-,sd10sl8ff2adff6328,,http://www.buttercupgames.com/product.screen
view,276,Video Players,0,Successfull,0,1,Sony,Click Here,,82.245.228.36,est-26,,1,wc-sh-t02,1889,200,-,sd2sl5ff1adff41957,,http://www.buttercupgames.com/product.screen
view,640,Video Games,0,Successfull,0,1,Philips,Click Here,,109.169.32.135,est-27,,1,bs-ag-g09,989,200,-,sd10sl6ff5adff45856,,http://www.buttercupgames.com/product.screen
view,922,Video Games,0,Successfull,0,1,Motorola,Click Here,,128.241.220.82,est-27,,1,cu-pg-g06,1695,200,-,sd4sl10ff3adff17321,,http://www.buttercupgames.com/product.screen
view,407,Video Games,0,Successfull,0,1,Motorola,Click Here,,175.44.1.122,est-27,,1,cu-pg-g06,1142,200,-,sd10sl6ff3adff26192,,http://www.buttercupgames.com/product.screen
view,561,Video Games,0,Successfull,0,1,Intex,Click Here,,88.12.32.208,est-27,,1,db-sg-g01,2064,200,-,sd5sl4ff2adff6540,,http://www.buttercupgames.com/product.screen
view,228,Video Games,0,Successfull,0,1,Karbon,Click Here,,107.3.146.207,est-27,,1,dc-sg-g02,1126,200,-,sd6sl9ff9adff46948,,http://www.buttercupgames.com/product.screen
view,988,Video Games,0,Successfull,0,1,Karbon,Click Here,,123.196.113.11,est-27,,1,dc-sg-g02,2777,200,-,sd8sl3ff6adff30500,,http://www.buttercupgames.com/product.screen
view,695,Video Games,0,Successfull,0,1,Karbon,Click Here,,123.30.108.208,est-27,,1,dc-sg-g02,3092,200,-,sd0sl10ff6adff41961,,http://www.buttercupgames.com/product.screen
view,113,Video Games,0,Successfull,0,1,Karbon,Click Here,,125.7.55.180,est-27,,1,dc-sg-g02,809,200,-,sd5sl2ff4adff19680,,http://www.buttercupgames.com/product.screen
view,356,Video Games,0,Successfull,0,1,Karbon,Click Here,,178.162.239.192,est-27,,1,dc-sg-g02,2256,200,-,sd4sl9ff4adff34506,,http://www.buttercupgames.com/product.screen
view,379,Video Games,0,Successfull,0,1,Karbon,Click Here,,27.175.11.11,est-27,,1,dc-sg-g02,1838,200,-,sd5sl2ff7adff18752,,http://www.buttercupgames.com/product.screen
view,569,Video Games,0,Successfull,0,1,Karbon,Click Here,,91.208.184.24,est-27,,1,dc-sg-g02,2163,200,-,sd0sl9ff2adff39992,,http://www.buttercupgames.com/product.screen
view,310,Video Games,0,Successfull,0,1,LG,Click Here,,202.201.1.233,est-27,,1,fi-ag-g08,402,200,-,sd2sl8ff4adff5265,,http://www.buttercupgames.com/product.screen
view,555,Video Games,0,Successfull,0,1,LG,Click Here,,211.140.3.183,est-27,,1,fi-ag-g08,643,200,-,sd3sl5ff2adff40762,,http://www.buttercupgames.com/product.screen
view,120,Video Games,0,Successfull,0,1,LG,Click Here,,94.229.0.20,est-27,,1,fi-ag-g08,472,200,-,sd9sl2ff3adff44198,,http://www.buttercupgames.com/product.screen
view,650,Video Games,0,Successfull,0,1,Lenovo,Click Here,,108.65.113.83,est-27,,1,fs-sg-g03,1853,200,-,sd0sl6ff3adff23228,,http://www.buttercupgames.com/product.screen
view,650,Video Games,0,Successfull,0,1,Lenovo,Click Here,,60.220.218.88,est-27,,1,fs-sg-g03,274,200,-,sd5sl4ff7adff23590,,http://www.buttercupgames.com/product.screen
view,903,Video Games,0,Successfull,0,1,Acer,Click Here,,195.80.144.22,est-27,,1,mb-ag-g07,1229,200,-,sd6sl9ff1adff5081,,http://www.buttercupgames.com/product.screen
view,285,Video Games,0,Successfull,0,1,Acer,Click Here,,211.25.254.234,est-27,,1,mb-ag-g07,762,200,-,sd10sl6ff8adff15473,,http://www.buttercupgames.com/product.screen
view,911,Video Games,0,Successfull,0,1,Acer,Click Here,,91.205.189.15,est-27,,1,mb-ag-g07,3002,200,-,sd5sl3ff2adff51395,,http://www.buttercupgames.com/product.screen
view,844,Video Games,0,Successfull,0,1,Acer,Click Here,,94.230.166.185,est-27,,1,mb-ag-g07,2063,200,-,sd7sl8ff5adff46309,,http://www.buttercupgames.com/product.screen
view,332,Video Games,0,Successfull,0,1,Nokia,Click Here,,99.61.68.230,est-27,,1,mb-ag-t01,3338,200,-,sd6sl2ff6adff41662,,http://www.buttercupgames.com/product.screen
view,772,Video Games,0,Successfull,0,1,Dell,Click Here,,131.178.233.243,est-27,,1,pz-sg-g05,1552,200,-,sd5sl8ff4adff49534,,http://www.buttercupgames.com/product.screen
view,356,Video Games,0,Successfull,0,1,Dell,Click Here,,86.51.1.2,est-27,,1,pz-sg-g05,813,200,-,sd0sl1ff2adff28065,,http://www.buttercupgames.com/product.screen
view,324,Video Games,0,Successfull,0,1,XOLO,Click Here,,59.99.230.91,est-27,,1,sc-mg-g10,3519,200,-,sd3sl7ff6adff25353,,http://www.buttercupgames.com/product.screen
view,124,Video Games,0,Successfull,0,1,XOLO,Click Here,,94.229.0.21,est-27,,1,sc-mg-g10,824,200,-,sd3sl7ff6adff28619,,http://www.buttercupgames.com/product.screen
view,959,Video Games,0,Successfull,0,1,Apple,Click Here,,108.65.113.83,est-27,,1,wc-sh-a01,2899,200,-,sd3sl4ff10adff30826,,http://www.buttercupgames.com/product.screen
view,645,Video Games,0,Successfull,0,1,Apple,Click Here,,123.118.73.155,est-27,,1,wc-sh-a01,2984,200,-,sd6sl4ff10adff48158,,http://www.buttercupgames.com/product.screen
view,837,Video Games,0,Successfull,0,1,Apple,Click Here,,147.213.138.201,est-27,,1,wc-sh-a01,3165,200,-,sd1sl1ff4adff41198,,http://www.buttercupgames.com/product.screen
view,784,Video Games,0,Successfull,0,1,Apple,Click Here,,211.140.3.183,est-27,,1,wc-sh-a01,2267,200,-,sd1sl3ff3adff44626,,http://www.buttercupgames.com/product.screen
view,250,Video Games,0,Successfull,0,1,Apple,Click Here,,95.130.170.231,est-27,,1,wc-sh-a01,2051,200,-,sd2sl4ff3adff14140,,http://www.buttercupgames.com/product.screen
view,661,Video Games,0,Successfull,0,1,Samsung,Click Here,,217.23.14.61,est-27,,1,wc-sh-a02,3394,200,-,sd6sl4ff9adff27358,,http://www.buttercupgames.com/product.screen
view,779,Video Games,0,Successfull,0,1,Samsung,Click Here,,86.51.1.2,est-27,,1,wc-sh-a02,1484,200,-,sd9sl9ff5adff10600,,http://www.buttercupgames.com/product.screen
view,616,Video Games,0,Successfull,0,1,Micromax,Click Here,,194.215.205.19,est-27,,1,wc-sh-g04,3552,200,-,sd0sl3ff6adff31658,,http://www.buttercupgames.com/product.screen
view,822,Video Games,0,Successfull,0,1,Micromax,Click Here,,27.1.11.11,est-27,,1,wc-sh-g04,3685,200,-,sd10sl1ff4adff36891,,http://www.buttercupgames.com/product.screen
view,994,Video Games,0,Successfull,0,1,Micromax,Click Here,,27.96.191.11,est-27,,1,wc-sh-g04,1714,200,-,sd1sl5ff3adff17461,,http://www.buttercupgames.com/product.screen
view,890,Video Games,0,Successfull,0,1,Micromax,Click Here,,91.210.104.143,est-27,,1,wc-sh-g04,2314,200,-,sd6sl2ff7adff49585,,http://www.buttercupgames.com/product.screen
view,629,Video Games,0,Successfull,0,1,Sony,Click Here,,194.215.205.19,est-27,,1,wc-sh-t02,272,200,-,sd6sl5ff1adff52122,,http://www.buttercupgames.com/product.screen
view,577,Video Games,0,Successfull,0,1,Sony,Click Here,,199.15.234.66,est-27,,1,wc-sh-t02,2841,200,-,sd8sl5ff6adff20138,,http://www.buttercupgames.com/product.screen
view,372,Video Games,0,Successfull,0,1,Sony,Click Here,,70.38.1.235,est-27,,1,wc-sh-t02,1285,200,-,sd5sl7ff6adff31475,,http://www.buttercupgames.com/product.screen
view,564,Video Games,0,Successfull,0,1,Sony,Click Here,,87.194.216.51,est-27,,1,wc-sh-t02,1330,200,-,sd7sl4ff10adff50130,,http://www.buttercupgames.com/product.screen
view,690,Headphones,0,Successfull,0,1,Motorola,Click Here,,188.138.40.166,est-6,,1,cu-pg-g06,935,200,-,sd5sl9ff3adff48940,,http://www.buttercupgames.com/product.screen
view,429,Headphones,0,Successfull,0,1,Intex,Click Here,,74.208.173.14,est-6,,1,db-sg-g01,2930,200,-,sd10sl4ff9adff30333,,http://www.buttercupgames.com/product.screen
view,359,Headphones,0,Successfull,0,1,Intex,Click Here,,87.194.216.51,est-6,,1,db-sg-g01,2023,200,-,sd5sl7ff3adff26063,,http://www.buttercupgames.com/product.screen
view,273,Headphones,0,Successfull,0,1,Karbon,Click Here,,173.192.201.242,est-6,,1,dc-sg-g02,2458,200,-,sd3sl3ff7adff31971,,http://www.buttercupgames.com/product.screen
view,660,Headphones,0,Successfull,0,1,Karbon,Click Here,,175.44.3.30,est-6,,1,dc-sg-g02,3349,200,-,sd4sl5ff5adff11523,,http://www.buttercupgames.com/product.screen
view,513,Headphones,0,Successfull,0,1,Karbon,Click Here,,211.166.11.101,est-6,,1,dc-sg-g02,1699,200,-,sd8sl5ff5adff16211,,http://www.buttercupgames.com/product.screen
view,194,Headphones,0,Successfull,0,1,Karbon,Click Here,,212.235.92.150,est-6,,1,dc-sg-g02,1044,200,-,sd6sl9ff9adff46139,,http://www.buttercupgames.com/product.screen
view,294,Headphones,0,Successfull,0,1,Karbon,Click Here,,49.212.64.138,est-6,,1,dc-sg-g02,706,200,-,sd4sl3ff8adff24898,,http://www.buttercupgames.com/product.screen
view,981,Headphones,0,Successfull,0,1,LG,Click Here,,183.60.133.18,est-6,,1,fi-ag-g08,2070,200,-,sd7sl4ff2adff28517,,http://www.buttercupgames.com/product.screen
view,289,Headphones,0,Successfull,0,1,LG,Click Here,,59.99.230.91,est-6,,1,fi-ag-g08,2523,200,-,sd5sl9ff8adff42256,,http://www.buttercupgames.com/product.screen
view,680,Headphones,0,Successfull,0,1,LG,Click Here,,91.205.189.27,est-6,,1,fi-ag-g08,3564,200,-,sd9sl5ff2adff35876,,http://www.buttercupgames.com/product.screen
view,809,Headphones,0,Successfull,0,1,LG,Click Here,,91.208.184.24,est-6,,1,fi-ag-g08,3787,200,-,sd0sl6ff1adff38263,,http://www.buttercupgames.com/product.screen
view,461,Headphones,0,Successfull,0,1,Acer,Click Here,,196.28.38.71,est-6,,1,mb-ag-g07,1054,200,-,sd5sl9ff2adff25035,,http://www.buttercupgames.com/product.screen
view,697,Headphones,0,Successfull,0,1,Acer,Click Here,,198.35.1.10,est-6,,1,mb-ag-g07,3450,200,-,sd8sl6ff1adff51817,,http://www.buttercupgames.com/product.screen
view,302,Headphones,0,Successfull,0,1,Acer,Click Here,,211.166.11.101,est-6,,1,mb-ag-g07,1231,200,-,sd0sl8ff6adff8399,,http://www.buttercupgames.com/product.screen
view,538,Headphones,0,Successfull,0,1,Nokia,Click Here,,147.213.138.201,est-6,,1,mb-ag-t01,1949,200,-,sd10sl4ff5adff25651,,http://www.buttercupgames.com/product.screen
view,455,Headphones,0,Successfull,0,1,Nokia,Click Here,,59.99.230.91,est-6,,1,mb-ag-t01,2995,200,-,sd0sl2ff3adff18438,,http://www.buttercupgames.com/product.screen
view,212,Headphones,0,Successfull,0,1,Nokia,Click Here,,87.194.216.51,est-6,,1,mb-ag-t01,2677,200,-,sd2sl8ff6adff20677,,http://www.buttercupgames.com/product.screen
view,962,Headphones,0,Successfull,0,1,Dell,Click Here,,212.235.92.150,est-6,,1,pz-sg-g05,705,200,-,sd0sl6ff9adff43769,,http://www.buttercupgames.com/product.screen
view,526,Headphones,0,Successfull,0,1,XOLO,Click Here,,178.162.239.192,est-6,,1,sc-mg-g10,594,200,-,sd0sl5ff1adff16251,,http://www.buttercupgames.com/product.screen
view,191,Headphones,0,Successfull,0,1,Apple,Click Here,,81.11.191.113,est-6,,1,wc-sh-a01,962,200,-,sd0sl5ff5adff17304,,http://www.buttercupgames.com/product.screen
view,873,Headphones,0,Successfull,0,1,Samsung,Click Here,,87.194.216.51,est-6,,1,wc-sh-a02,1054,200,-,sd7sl3ff4adff7087,,http://www.buttercupgames.com/product.screen
view,368,Headphones,0,Successfull,0,1,Samsung,Click Here,,92.1.170.135,est-6,,1,wc-sh-a02,733,200,-,sd7sl6ff5adff43836,,http://www.buttercupgames.com/product.screen
view,512,Headphones,0,Successfull,0,1,Micromax,Click Here,,108.65.113.83,est-6,,1,wc-sh-g04,2944,200,-,sd1sl4ff3adff9390,,http://www.buttercupgames.com/product.screen
view,133,Headphones,0,Successfull,0,1,Micromax,Click Here,,12.130.60.5,est-6,,1,wc-sh-g04,1124,200,-,sd6sl5ff6adff31091,,http://www.buttercupgames.com/product.screen
view,314,Headphones,0,Successfull,0,1,Micromax,Click Here,,123.118.73.155,est-6,,1,wc-sh-g04,1762,200,-,sd6sl10ff1adff23184,,http://www.buttercupgames.com/product.screen
view,113,Headphones,0,Successfull,0,1,Micromax,Click Here,,170.192.178.10,est-6,,1,wc-sh-g04,1480,200,-,sd3sl3ff10adff23447,,http://www.buttercupgames.com/product.screen
view,696,Headphones,0,Successfull,0,1,Micromax,Click Here,,195.69.252.22,est-6,,1,wc-sh-g04,3992,200,-,sd5sl3ff1adff21934,,http://www.buttercupgames.com/product.screen
view,183,Headphones,0,Successfull,0,1,Micromax,Click Here,,198.35.2.120,est-6,,1,wc-sh-g04,3451,200,-,sd0sl10ff6adff5239,,http://www.buttercupgames.com/product.screen
view,716,Headphones,0,Successfull,0,1,Micromax,Click Here,,79.189.193.150,est-6,,1,wc-sh-g04,2736,200,-,sd5sl9ff10adff15158,,http://www.buttercupgames.com/product.screen
view,400,Headphones,0,Successfull,0,1,Sony,Click Here,,195.80.144.22,est-6,,1,wc-sh-t02,1704,200,-,sd3sl5ff2adff36102,,http://www.buttercupgames.com/product.screen
view,599,Headphones,0,Successfull,0,1,Sony,Click Here,,196.28.38.71,est-6,,1,wc-sh-t02,2481,200,-,sd6sl8ff1adff26905,,http://www.buttercupgames.com/product.screen
view,200,Headphones,0,Successfull,0,1,Sony,Click Here,,60.220.218.88,est-6,,1,wc-sh-t02,3696,200,-,sd7sl8ff9adff26448,,http://www.buttercupgames.com/product.screen
view,656,Headphones,0,Successfull,0,1,Sony,Click Here,,76.169.7.252,est-6,,1,wc-sh-t02,3701,200,-,sd8sl9ff6adff32098,,http://www.buttercupgames.com/product.screen
view,640,Tablets,0,Successfull,0,1,Philips,Click Here,,195.216.243.24,est-7,,1,bs-ag-g09,2108,200,-,sd3sl10ff6adff26748,,http://www.buttercupgames.com/product.screen
view,488,Tablets,0,Successfull,0,1,Motorola,Click Here,,223.205.219.198,est-7,,1,cu-pg-g06,1039,200,-,sd2sl6ff3adff43529,,http://www.buttercupgames.com/product.screen
view,262,Tablets,0,Successfull,0,1,Intex,Click Here,,110.138.30.229,est-7,,1,db-sg-g01,2805,200,-,sd5sl7ff1adff30925,,http://www.buttercupgames.com/product.screen
view,592,Tablets,0,Successfull,0,1,Intex,Click Here,,2.229.4.58,est-7,,1,db-sg-g01,1724,200,-,sd7sl6ff10adff31764,,http://www.buttercupgames.com/product.screen
view,810,Tablets,0,Successfull,0,1,Intex,Click Here,,46.251.224.66,est-7,,1,db-sg-g01,2558,200,-,sd3sl3ff3adff24115,,http://www.buttercupgames.com/product.screen
view,690,Tablets,0,Successfull,0,1,Intex,Click Here,,97.117.230.183,est-7,,1,db-sg-g01,990,200,-,sd10sl7ff10adff10140,,http://www.buttercupgames.com/product.screen
view,596,Tablets,0,Successfull,0,1,Karbon,Click Here,,175.44.1.122,est-7,,1,dc-sg-g02,3824,200,-,sd6sl9ff7adff50557,,http://www.buttercupgames.com/product.screen
view,686,Tablets,0,Successfull,0,1,Karbon,Click Here,,178.162.239.192,est-7,,1,dc-sg-g02,3695,200,-,sd0sl5ff1adff16251,,http://www.buttercupgames.com/product.screen
view,850,Tablets,0,Successfull,0,1,Karbon,Click Here,,217.15.20.146,est-7,,1,dc-sg-g02,1666,200,-,sd1sl4ff9adff9972,,http://www.buttercupgames.com/product.screen
view,339,Tablets,0,Successfull,0,1,Karbon,Click Here,,60.220.218.88,est-7,,1,dc-sg-g02,366,200,-,sd4sl9ff5adff17739,,http://www.buttercupgames.com/product.screen
view,402,Tablets,0,Successfull,0,1,Karbon,Click Here,,76.169.7.252,est-7,,1,dc-sg-g02,3096,200,-,sd4sl4ff3adff13061,,http://www.buttercupgames.com/product.screen
view,334,Tablets,0,Successfull,0,1,LG,Click Here,,76.169.7.252,est-7,,1,fi-ag-g08,241,200,-,sd5sl9ff7adff5951,,http://www.buttercupgames.com/product.screen
view,543,Tablets,0,Successfull,0,1,Lenovo,Click Here,,198.35.2.120,est-7,,1,fs-sg-g03,3975,200,-,sd1sl4ff2adff21315,,http://www.buttercupgames.com/product.screen
view,283,Tablets,0,Successfull,0,1,Lenovo,Click Here,,198.35.3.23,est-7,,1,fs-sg-g03,432,200,-,sd3sl9ff1adff24062,,http://www.buttercupgames.com/product.screen
view,762,Tablets,0,Successfull,0,1,Lenovo,Click Here,,203.45.206.135,est-7,,1,fs-sg-g03,1567,200,-,sd5sl10ff9adff32638,,http://www.buttercupgames.com/product.screen
view,425,Tablets,0,Successfull,0,1,Lenovo,Click Here,,212.235.92.150,est-7,,1,fs-sg-g03,265,200,-,sd10sl6ff8adff13089,,http://www.buttercupgames.com/product.screen
view,587,Tablets,0,Successfull,0,1,Acer,Click Here,,110.159.208.78,est-7,,1,mb-ag-g07,1758,200,-,sd9sl10ff1adff50913,,http://www.buttercupgames.com/product.screen
view,898,Tablets,0,Successfull,0,1,Acer,Click Here,,198.35.3.23,est-7,,1,mb-ag-g07,3645,200,-,sd3sl9ff6adff28119,,http://www.buttercupgames.com/product.screen
